sina_code,name,tag,amount,today_pct,turnover,open_pct,price,risk_level,risk_msg,trigger_next,risk_rule,pct_10,link_dragon,vol,vol_prev,vol_ratio,code
sh600345,长江通信,首板/👀焚诀预期/炸板,1437000000.0,5.01,18.81,-2.55,37.08,🟢 Safe,-,-,,28.35,,0,0,0,600345
sh600562,国睿科技,🔥焚诀,1409000000.0,8.04,3.68,0.1,31.3,🟢 Safe,-,-,,19.24,,0,0,0,600562
sh600468,百利电气,🔥焚诀,1405000000.0,5.67,15.84,-0.79,8.02,🟢 Safe,-,-,,14.41,,0,0,0,600468
sh601615,明阳智能,首板/👀焚诀预期/炸板,1378000000.0,0.3,3.63,-0.06,16.75,🟢 Safe,-,-,,17.13,,0,0,0,601615
sz002766,索菱股份,🐉龙虎榜/💰机构(1639万)/💰北向(1420万)/💰六一中路(585万)/🏃北向(2012万)/🏃六一中路(1351万)/🏃机构(1235万),1377000000.0,1.69,22.7,0.85,7.2,🟢 Safe,-,-,,25.0,,0,0,0,002766
sh600143,金发科技,1板,1375000000.0,-0.21,2.74,-0.58,19.02,🟢 Safe,-,-,,4.16,,0,0,0,600143
sz002201,九鼎新材,首板/👀焚诀预期/炸板/航天,1368000000.0,9.99,19.74,-0.93,11.78,🟢 Safe,-,-,,25.99,,0,0,0,002201
sh600481,双良节能,🔥焚诀,1359000000.0,7.91,10.58,-0.93,6.96,🟢 Safe,-,-,,24.73,,0,0,0,600481
sz002757,南兴股份,F佬/南兴股份(AI智能体)/🐉龙虎榜/💰机构(1759万)/💰拉萨天团(7593万)/💰北向(3263万)/💰养家(22万)/💰中山东路(22万)/🏃中山东路(6029万)/🏃拉萨天团(5263万)/🏃机构(3895万)/🏃养家(6029万)/🏃北向(2870万)/★人气/首板/👀焚诀预期/炸板/机器人,1348000000.0,10.0,20.82,3.15,23.77,🟢 Safe,-,-,,52.08,,0,0,0,002757
sz301368,丰立智能,首板/机器人/🔥20cm,1300000000.0,19.99,29.89,0.75,73.46,🟢 Safe,-,-,,32.12,,0,0,0,301368
sz002023,海特高新,首板/低空/航天/军工,1263000000.0,10.02,11.89,-0.59,15.04,🟢 Safe,-,-,,18.24,,0,0,0,002023
sz002008,大族激光,首板/👀焚诀预期/炸板,1261000000.0,-2.89,3.08,-0.98,42.67,🟢 Safe,-,-,,11.18,,0,0,0,002008
sz002378,章源钨业,首板/👀焚诀预期/炸板,1238000000.0,-2.07,6.57,-1.69,15.64,🟢 Safe,-,-,,-3.81,,0,0,0,002378
sz301629,矽电股份,首板/🔥20cm,1237000000.0,14.86,40.84,0.3,292.89,🟢 Safe,-,-,,25.6,,0,0,0,301629
sh688418,震有科技,🐉龙虎榜/💰机构(1.6亿)/💰北向(9845万)/1板,1219000000.0,4.17,13.23,1.13,47.74,🟢 Safe,-,-,,24.49,,0,0,0,688418
sh603169,兰石重装,首板,1186000000.0,9.97,7.49,0.09,12.46,🟢 Safe,-,-,,19.12,,0,0,0,603169
sz002462,嘉事堂,🐉龙虎榜/💰机构(642万)/💰拉萨天团(1580万)/🏃拉萨天团(1197万)/🏃机构(1401万)/📉跌停/博弈修复,1174000000.0,-9.99,22.24,2.98,17.21,🟢 Safe,-,-,,13.37,,0,0,0,002462
sz002046,国机精工,1板,1166000000.0,1.49,5.27,-0.51,42.17,🟢 Safe,-,-,,3.28,,0,0,0,002046
sh603179,新泉股份,1板,1139000000.0,-4.14,2.81,0.5,78.03,🟢 Safe,-,-,,23.31,,0,0,0,603179
sz002213,大为股份,★人气,1119000000.0,0.35,18.88,-1.62,28.5,🟢 Safe,-,-,,9.83,,0,0,0,002213
sh603067,振华股份,1板,1099000000.0,-4.03,4.78,0.45,31.91,🟢 Safe,-,-,,8.32,,0,0,0,603067
sz301216,万凯新材,首板/🔥20cm,1098000000.0,15.16,10.05,-0.17,20.36,🟢 Safe,-,-,,17.01,,0,0,0,301216
sz002017,东信和平,1板,1055000000.0000001,3.48,7.95,-0.14,22.9,🟢 Safe,-,-,,10.2,,0,0,0,002017
sz301408,华人健康,🐉龙虎榜/💰机构/3日(2977万)/💰北向/3日(5616万)/🏃机构/3日(1372万)/🏃北向/3日(3431万),1016000000.0,3.38,33.75,1.28,20.16,🟢 Safe,-,-,,-4.05,,0,0,0,301408
sh603031,安孚科技,首板/航天,981000000.0,9.99,9.14,0.67,52.5,🟢 Safe,-,-,,13.88,,0,0,0,603031
sz002279,久其软件,首板/智能体/信创/AI,952000000.0,9.95,13.92,0.0,9.06,🟢 Safe,-,-,,20.16,,0,0,0,002279
sz002796,世嘉科技,🐉龙虎榜/💰机构(5077万)/💰六一中路(30万)/🏃机构(3409万)/🏃六一中路(3827万)/首板/👀焚诀预期/炸板,940000000.0,-3.79,13.69,-0.13,29.98,🟢 Safe,-,-,,13.13,,0,0,0,002796
sz301087,可孚医疗,🔥焚诀/首板,927999999.9999999,13.52,8.98,0.06,54.0,🟢 Safe,-,-,,18.42,,0,0,0,301087
sh603052,可川科技,首板/👀焚诀预期/炸板,909000000.0,3.93,11.56,3.93,42.0,🟢 Safe,-,-,,28.28,,0,0,0,603052
sz002541,鸿路钢构,🐉龙虎榜/💰机构/3日(1.2亿)/💰北向/3日(1.7亿)/🏃北向/3日(1.2亿),886000000.0,6.01,8.97,1.13,19.75,🟢 Safe,-,-,,19.26,,0,0,0,002541
sz301213,观想科技,🐉龙虎榜/💰六一中路/3日(2052万)/💰小鳄鱼/3日(1754万)/💰机构/3日(2992万)/🏃六一中路/3日(507万)/🏃机构/3日(5015万)/🏃小鳄鱼/3日(1799万),881000000.0,1.38,21.15,3.31,84.0,🟢 Safe,-,-,,27.18,,0,0,0,301213
sz002725,跃岭股份,🔥焚诀,881000000.0,2.82,22.75,2.59,17.85,🟢 Safe,-,-,,3.24,,0,0,0,002725
sz002029,七 匹 狼,1板,863000000.0000001,4.59,10.03,2.46,12.76,🟢 Safe,-,-,,14.54,,0,0,0,002029
sh603125,常青科技,🔥焚诀,844999999.9999999,1.07,41.69,9.87,18.94,🟢 Safe,-,-,,7.25,,0,0,0,603125
sh603037,凯众股份,🐉龙虎榜/🔥焚诀,801000000.0,7.38,17.77,0.25,17.03,🟢 Safe,-,-,,27.18,,0,0,0,603037
sz300792,壹网壹创,首板,739000000.0,10.85,10.87,-0.37,33.0,🟢 Safe,-,-,,19.61,,0,0,0,300792
sz301667,纳百川,🐉龙虎榜/💰机构/3日(2631万)/🏃机构/3日(2678万),728000000.0,5.08,41.32,-0.51,78.16,🟢 Safe,-,-,,-32.03,,0,0,0,301667
sz002512,达华智能,1板,723000000.0,2.44,10.6,-0.49,6.3,🟢 Safe,-,-,,10.14,,0,0,0,002512
sz300986,志特新材,★人气/4板/机器人/AI/🔥20cm,700000000.0,19.98,7.41,16.72,23.18,🟢 Safe,-,-,,128.6,,0,0,0,300986
sz002309,中利集团,📉跌停/博弈修复,671000000.0,-9.91,9.55,-5.41,3.0,🟢 Safe,-,-,,-13.04,,0,0,0,002309
sz301079,邵阳液压,🐉龙虎榜/💰机构/3日(8011万)/🏃机构/3日(6596万)/2板/👀焚诀预期/炸板/航天/🔥20cm,668000000.0,20.01,19.75,15.03,49.6,高危,86.84%,次日 +6.86%,10日偏离值100%,74.96,,0,0,0,301079
sh601929,吉视传媒,1板,652000000.0,1.41,5.22,-1.13,3.6,🟢 Safe,-,-,,9.76,,0,0,0,601929
sh600133,东湖高新,首板/👀焚诀预期/炸板,649000000.0,5.55,6.35,-0.33,9.7,🟢 Safe,-,-,,7.42,,0,0,0,600133
sz002187,广百股份,1板,617000000.0,0.51,11.26,-0.89,7.9,🟢 Safe,-,-,,-5.28,,0,0,0,002187
sh603108,润达医疗,1板,614000000.0,5.23,6.27,0.0,16.31,🟢 Safe,-,-,,9.17,,0,0,0,603108
sz002971,和远气体,首板,612000000.0,10.01,11.35,10.01,33.63,🟢 Safe,-,-,,10.15,,0,0,0,002971
sz002977,天箭科技,首板/航天/军工,602000000.0,10.0,24.93,-0.29,37.39,🟢 Safe,-,-,,-7.11,,0,0,0,002977
sh600135,乐凯胶片,🐉龙虎榜/2板/航天,586000000.0,10.03,8.64,-2.42,12.72,🟢 Safe,-,-,,46.54,,0,0,0,600135
sh603171,税友股份,1板,584000000.0,1.02,2.28,-1.49,64.6,🟢 Safe,-,-,,28.66,,0,0,0,603171
sh603185,弘元绿能,🐉龙虎榜/💰北向(1.2亿)/💰拉萨天团(2054万)/💰作手新一(2587万)/🏃机构(2.9亿),583000000.0,-0.41,2.72,-0.95,31.6,🟢 Safe,-,-,,7.12,,0,0,0,603185
sh688221,前沿生物-U,🐉龙虎榜/1板,582000000.0,-2.41,6.57,-0.96,23.46,🟢 Safe,-,-,,14.89,,0,0,0,688221
sh601958,金钼股份,1板,579000000.0,-1.99,1.07,-1.0,16.71,🟢 Safe,-,-,,10.37,,0,0,0,601958
sz002510,天汽模,首板,570000000.0,10.03,7.4,0.56,7.79,🟢 Safe,-,-,,8.19,,0,0,0,002510
sz002843,泰嘉股份,首板/航天/AI,567000000.0,9.99,10.42,0.4,22.02,🟢 Safe,-,-,,10.43,,0,0,0,002843
sh688399,硕世生物,首板,550000000.0,13.31,8.77,-0.66,77.21,🟢 Safe,-,-,,13.71,,0,0,0,688399
sz002774,快意电梯,★人气/4板,530000000.0,10.04,14.58,0.0,13.59,🟢 Safe,-,-,,43.05,,0,0,0,002774
sh601608,中信重工,首板/机器人/航天,529000000.0,9.94,1.6,0.59,7.41,🟢 Safe,-,-,,17.25,,0,0,0,601608
sz002278,神开股份,1板,519000000.00000006,3.24,12.29,-0.32,12.74,🟢 Safe,-,-,,9.83,,0,0,0,002278
sh600053,九鼎投资,首板/👀焚诀预期/炸板,486000000.00000006,-3.15,5.37,2.04,20.88,🟢 Safe,-,-,,7.52,,0,0,0,600053
sz002119,康强电子,首板/👀焚诀预期/炸板,471000000.0,1.9,7.16,-0.06,17.68,🟢 Safe,-,-,,7.02,,0,0,0,002119
sz002542,中化岩土,首板/低空,463000000.0,10.06,7.17,-0.3,3.72,🟢 Safe,-,-,,12.05,,0,0,0,002542
sz301230,泓博医药,1板,459999999.99999994,6.61,10.64,-0.4,34.37,🟢 Safe,-,-,,13.81,,0,0,0,301230
sz002315,焦点科技,首板/👀焚诀预期/炸板,455999999.99999994,2.59,4.64,-0.32,48.68,🟢 Safe,-,-,,11.07,,0,0,0,002315
sz002324,普利特,F佬/普利特(脑机/等分歧)/★人气/4板/航天,425000000.0,10.0,2.34,10.0,23.42,🟢 Safe,-,-,,78.64,,0,0,0,002324
sz003037,三和管桩,🐉龙虎榜/💰机构(579万)/💰拉萨天团(1798万)/🏃拉萨天团(322万)/🏃机构(1497万)/首板,416000000.0,10.04,7.9,0.37,8.99,🟢 Safe,-,-,,16.45,,0,0,0,003037
sz002181,粤 传 媒,1板,415000000.00000006,2.46,4.02,-0.22,9.16,🟢 Safe,-,-,,10.23,,0,0,0,002181
sz002677,浙江美大,🐉龙虎榜/💰机构(2934万)/💰北向(1392万)/💰拉萨天团(705万)/🏃北向(4320万)/🏃拉萨天团(250万)/🏃机构(1644万)/首板/AI,409999999.99999994,10.03,7.87,-2.48,10.2,🟢 Safe,-,-,,18.47,,0,0,0,002677
sh600094,大名城,🔥焚诀,405999999.99999994,6.89,4.3,-0.95,4.5,🟢 Safe,-,-,,8.43,,0,0,0,600094
sz002927,泰永长征,1板,381000000.0,0.66,8.18,-0.52,21.25,🟢 Safe,-,-,,11.9,,0,0,0,002927
sz301231,荣信文化,首板/👀焚诀预期/炸板,356000000.0,7.41,20.07,-0.96,33.63,🟢 Safe,-,-,,12.21,,0,0,0,301231
sh603057,紫燕食品,🔥焚诀,355000000.0,7.88,3.5,1.09,24.77,🟢 Safe,-,-,,27.16,,0,0,0,603057
sz002248,华东数控,首板,352000000.0,10.01,8.96,2.12,12.97,🟢 Safe,-,-,,18.23,,0,0,0,002248
sh603017,中衡设计,🐉龙虎榜/💰养家/3日(2997万)/2板/低空/航天,337000000.0,10.01,10.51,2.82,12.09,🟢 Safe,-,-,,20.42,,0,0,0,603017
sz002203,海亮股份,1板,334000000.0,-1.54,1.17,-1.31,12.77,🟢 Safe,-,-,,2.49,,0,0,0,002203
sz300736,百邦科技,首板,332000000.0,13.06,15.07,0.06,18.18,🟢 Safe,-,-,,20.4,,0,0,0,300736
sz001400,江顺科技,★人气/3板/航天,314000000.0,10.0,20.73,0.0,103.26,🟢 Safe,-,-,,56.1,,0,0,0,001400
sz002795,永和智控,1板,302000000.0,-1.6,10.23,-1.45,6.77,🟢 Safe,-,-,,6.11,,0,0,0,002795
sh688237,超卓航科,首板,295000000.0,11.17,6.08,0.0,55.65,🟢 Safe,-,-,,16.57,,0,0,0,688237
sz301515,港通医疗,首板/🔥20cm,291000000.0,20.02,18.8,1.18,25.48,🟢 Safe,-,-,,27.08,,0,0,0,301515
sz002173,创新医疗,F佬/创新医疗(脑机/龙头/等分歧)/🐉龙虎榜/💰北向(4.4亿)/💰拉萨天团(4977万)/💰机构(1.1亿)/🏃拉萨天团(3262万)/🏃机构(586万)/🏃北向(1.5亿)/★人气/4板/👀焚诀预期/炸板,288000000.0,9.99,2.2,9.99,31.49,🟢 Safe,-,-,,49.53,,0,0,0,002173
sh600397,江钨装备,1板,281000000.0,0.24,3.46,-0.24,8.24,🟢 Safe,-,-,,12.26,,0,0,0,600397
sz003007,直真科技,2板/卫星/航天/算力,264000000.0,9.99,9.28,1.02,40.83,🟢 Safe,-,-,,26.64,,0,0,0,003007
sh688281,华秦科技,首板/👀焚诀预期/炸板,258000000.0,3.52,1.23,-0.52,77.89,🟢 Safe,-,-,,18.02,,0,0,0,688281
sh600477,杭萧钢构,🐉龙虎榜/💰六一中路(1430万)/💰六一中路/3日(1430万)/💰思明南路(523万)/2板,244000000.0,10.1,3.14,10.1,3.27,🟢 Safe,-,-,,24.33,,0,0,0,600477
sh688246,嘉和美康,首板/👀焚诀预期/炸板,231999999.99999997,7.68,6.62,0.21,25.79,🟢 Safe,-,-,,5.31,,0,0,0,688246
sz002849,威星智能,1板,225000000.0,-1.73,6.4,-0.49,15.95,🟢 Safe,-,-,,4.04,,0,0,0,002849
sz002554,惠博普,首板,225000000.0,9.91,4.92,0.31,3.55,🟢 Safe,-,-,,9.23,,0,0,0,002554
sh601226,华电科工,首板/👀焚诀预期/炸板,218000000.00000003,1.95,2.24,-0.24,8.36,🟢 Safe,-,-,,6.36,,0,0,0,601226
sz300830,金现代,首板/👀焚诀预期/炸板,194000000.0,3.57,5.41,-0.29,10.72,🟢 Safe,-,-,,7.96,,0,0,0,300830
sz002989,中天精装,首板,193000000.0,9.99,3.37,0.48,32.27,🟢 Safe,-,-,,11.28,,0,0,0,002989
sh688393,安必平,🐉龙虎榜/🏃机构(902万)/首板/👀焚诀预期/炸板,189000000.0,6.73,7.43,0.0,27.6,🟢 Safe,-,-,,16.95,,0,0,0,688393
sh600108,亚盛集团,首板/👀焚诀预期/炸板,183000000.0,0.31,2.86,-0.31,3.28,🟢 Safe,-,-,,0.61,,0,0,0,600108
sz002838,道恩股份,1板,178000000.0,0.85,1.7,-0.41,24.83,🟢 Safe,-,-,,3.2,,0,0,0,002838
sh600513,联环药业,1板,170000000.0,0.16,3.09,0.26,19.19,🟢 Safe,-,-,,8.05,,0,0,0,600513
sh603100,川仪股份,首板/👀焚诀预期/炸板,167000000.0,1.71,1.35,-0.29,24.45,🟢 Safe,-,-,,8.67,,0,0,0,603100
sz002777,久远银海,1板,153000000.0,1.43,2.05,-0.11,18.46,🟢 Safe,-,-,,5.25,,0,0,0,002777
sz002296,辉煌科技,1板,139000000.0,1.16,3.55,0.0,11.3,🟢 Safe,-,-,,5.51,,0,0,0,002296
sh600215,派斯林,🐉龙虎榜/💰赵老哥/3日(1348万)/2板/机器人/AI,137000000.0,10.01,3.93,1.14,7.69,🟢 Safe,-,-,,13.93,,0,0,0,600215
sz300878,维康药业,1板,132000000.0,1.8,3.11,-0.31,29.44,🟢 Safe,-,-,,20.8,,0,0,0,300878
sz002316,亚联发展,2板,124000000.0,9.96,7.12,0.0,5.19,🟢 Safe,-,-,,9.73,,0,0,0,002316
sz001373,翔腾新材,1板,118000000.0,0.81,10.06,0.14,34.96,🟢 Safe,-,-,,19.89,,0,0,0,001373
sh688196,卓越新能,首板/👀焚诀预期/炸板,117000000.0,5.99,1.57,0.97,63.12,🟢 Safe,-,-,,15.14,,0,0,0,688196
sz002431,棕榈股份,1板,110000000.00000001,0.4,2.46,-0.4,2.5,🟢 Safe,-,-,,4.6,,0,0,0,002431
sz002729,好利科技,1板,102000000.0,0.06,3.58,-0.55,16.31,🟢 Safe,-,-,,2.26,,0,0,0,002729
sz002162,悦心健康,1板,99211700.0,1.28,2.3,-0.43,4.73,🟢 Safe,-,-,,1.07,,0,0,0,002162
sh603015,弘讯科技,2板,78114100.0,9.97,1.24,9.97,15.55,🟢 Safe,-,-,,26.32,,0,0,0,603015
sz002931,锋龙股份,F佬/锋龙股份(机器人)/★人气/10板,75812900.0,10.0,0.81,10.0,46.42,🟢 Safe,-,-,,159.47,,0,0,0,002931
sh600337,美克家居,🐉龙虎榜/🏃六一中路(1279万)/★人气/4板/AI/⚠️流动性差,36196400.0,10.05,0.59,10.05,4.27,🟢 Safe,-,-,,42.81,,0,0,0,600337
sz300553,集智股份,首板/👀焚诀预期/炸板,0.0,0.55,5.29,-0.68,39.88,🟢 Safe,-,-,,10.44,,0,0,0,300553
sz300505,川金诺,首板,0.0,10.17,35.01,7.64,26.1,🟢 Safe,-,-,,15.59,,0,0,0,300505
sz000547,航天发展,★人气/航天,0.0,0.35,28.51,-2.45,36.83,极高危,198.20%,次日 +0.58%,30日偏离值200%,61.54,,0,0,0,000547
sz000159,国际实业,首板/👀焚诀预期/炸板,0.0,10.02,6.34,0.17,6.37,🟢 Safe,-,-,,13.75,,0,0,0,000159
sz300578,会畅科技,1板,0.0,3.5,5.03,0.45,20.71,🟢 Safe,-,-,,4.6,,0,0,0,300578
sh601089,福元医药,1板,0.0,-2.27,1.49,0.21,27.52,🟢 Safe,-,-,,12.97,,0,0,0,601089
sz000969,安泰科技,1板,0.0,1.82,12.55,0.13,22.9,🟢 Safe,-,-,,14.27,,0,0,0,000969
sh603588,高能环境,🔥焚诀,0.0,9.66,10.27,3.86,9.08,🟢 Safe,-,-,,23.2,,0,0,0,603588
sz000566,海南海药,🔥焚诀,0.0,5.21,21.0,2.54,7.47,🟢 Safe,-,-,,-14.73,,0,0,0,000566
sh603776,永安行,🔥焚诀,0.0,5.27,5.04,0.87,19.39,🟢 Safe,-,-,,8.87,,0,0,0,603776
sh603859,能科科技,★人气,0.0,2.86,9.42,3.64,45.26,🟢 Safe,-,-,,19.23,,0,0,0,603859
sh600776,东方通信,1板,0.0,0.82,8.58,-1.36,18.5,🟢 Safe,-,-,,21.55,,0,0,0,600776
sh600858,银座股份,🐉龙虎榜/💰机构(3039万)/🏃佛山系(723万)/1板,0.0,0.47,7.24,-0.95,6.35,🟢 Safe,-,-,,-11.44,,0,0,0,600858
sh600935,华塑股份,首板,0.0,10.0,1.51,10.0,2.75,🟢 Safe,-,-,,11.34,,0,0,0,600935
sz000551,创元科技,★人气,0.0,2.33,10.41,0.14,14.93,🟢 Safe,-,-,,8.35,,0,0,0,000551
sh688636,智明达,首板,0.0,11.49,10.85,-1.25,48.89,🟢 Safe,-,-,,27.92,,0,0,0,688636
sh600962,国投中鲁,1板,0.0,-0.63,2.1,-0.97,20.58,🟢 Safe,-,-,,-3.38,,0,0,0,600962
sh600880,博瑞传播,1板,0.0,1.03,10.34,0.0,5.88,🟢 Safe,-,-,,20.0,,0,0,0,600880
sh600828,茂业商业,🐉龙虎榜/💰北向(3758万)/💰机构(3986万)/🏃拉萨天团(1166万)/1板,0.0,3.76,5.71,-1.47,6.35,🟢 Safe,-,-,,9.67,,0,0,0,600828
sh600589,大位科技,🐉龙虎榜/💰北向/3日(4.8亿)/🔥焚诀/1板,0.0,4.88,29.52,0.12,8.81,🟢 Safe,-,-,,24.08,,0,0,0,600589
sz000798,中水渔业,★人气,0.0,-3.14,13.99,-0.08,11.43,🟢 Safe,-,-,,2.88,,0,0,0,000798
sz001331,胜通能源,🐉龙虎榜/💰机构(3824万)/💰拉萨天团(3289万)/🏃机构(1358万)/🏃拉萨天团(2495万),0.0,7.16,18.18,7.09,60.04,🟢 Safe,-,-,,152.69,,0,0,0,001331
sz300536,农尚环境,首板/👀焚诀预期/炸板,0.0,4.35,3.4,-0.13,7.91,🟢 Safe,-,-,,10.01,,0,0,0,300536
sz000803,山高环能,首板/👀焚诀预期/炸板,0.0,0.38,3.61,-1.03,7.83,🟢 Safe,-,-,,11.7,,0,0,0,000803
sh688759,必贝特-U,首板/🔥20cm,0.0,20.0,30.24,6.09,49.68,🟢 Safe,-,-,,69.56,,0,0,0,688759
sz300508,维宏股份,首板,0.0,10.83,14.21,1.58,40.03,🟢 Safe,-,-,,20.43,,0,0,0,300508
sh603667,五洲新春,持仓/五洲新春/★人气,0.0,0.45,16.02,0.01,75.94,🟢 Safe,-,-,,52.52,,0,0,0,603667
sz000628,高新发展,首板,0.0,10.01,8.32,-0.52,50.77,🟢 Safe,-,-,,13.4,,0,0,0,000628
sh688543,国科军工,首板/👀焚诀预期/炸板/军工,0.0,4.06,12.62,-1.02,63.3,🟢 Safe,-,-,,13.64,,0,0,0,688543
sh605028,世茂能源,首板,0.0,10.01,3.95,0.48,32.3,🟢 Safe,-,-,,20.93,,0,0,0,605028
sz000917,电广传媒,1板,0.0,-1.97,9.83,-2.24,10.96,🟢 Safe,-,-,,9.6,,0,0,0,000917
sh603598,引力传媒,🐉龙虎榜/💰养家/3日(1.3亿)/💰中山东路/3日(1.3亿)/🏃六一中路/3日(3738万)/🔥焚诀/1板,0.0,4.2,32.4,0.0,23.57,🟢 Safe,-,-,,45.05,,0,0,0,603598
sh601106,中国一重,F佬/中国一重(核电/商业航天)/★人气/3板,0.0,10.07,1.4,10.07,4.92,🟢 Safe,-,-,,20.88,,0,0,0,601106
sh603696,安记食品,F佬/安记食品(消费)/★人气/首板,0.0,10.02,17.28,0.38,23.16,🟢 Safe,-,-,,-5.24,,0,0,0,603696
sh600676,交运股份,1板,0.0,3.18,2.37,0.0,6.17,🟢 Safe,-,-,,8.25,,0,0,0,600676
sz300141,和顺电气,首板/🔥20cm,0.0,20.03,24.43,-3.98,17.5,🟢 Safe,-,-,,52.04,,0,0,0,300141
sh688037,芯源微,首板,0.0,13.17,9.1,4.83,215.92,🟢 Safe,-,-,,47.88,,0,0,0,688037
sh605318,法狮龙,🐉龙虎榜,0.0,1.73,2.71,0.16,64.6,🟢 Safe,-,-,,-7.14,,0,0,0,605318
sh688710,益诺思,🐉龙虎榜/💰北向/3日(5254万)/💰机构/3日(9052万),0.0,3.11,5.19,-1.12,57.03,🟢 Safe,-,-,,23.63,,0,0,0,688710
sz300102,乾照光电,🐉龙虎榜/💰赵老哥/3日(3310万)/💰机构(2.2亿)/💰赵老哥(281万)/💰拉萨天团/3日(8349万)/💰机构/3日(2.2亿)/💰余哥(3.3亿)/💰余哥/3日(6.8亿)/💰北向(2.7亿)/💰北向/3日(4.7亿)/🏃赵老哥(1.1亿)/🏃拉萨天团/3日(9471万)/🏃北向/3日(4.5亿)/🏃余哥(2.2亿)/🏃余哥/3日(2.6亿)/🏃北向(2.5亿)/🏃赵老哥/3日(1.9亿)/2板/🔥20cm,0.0,20.01,24.83,-1.58,31.19,🟢 Safe,-,-,,35.31,,0,0,0,300102
sh600807,济高发展,🐉龙虎榜/1板,0.0,1.61,3.57,0.0,3.15,🟢 Safe,-,-,,0.64,,0,0,0,600807
sh688419,耐科装备,首板,0.0,11.25,15.49,-0.93,34.8,🟢 Safe,-,-,,24.82,,0,0,0,688419
sh603938,三孚股份,🐉龙虎榜/💰北向/3日(2419万)/💰拉萨天团/3日(3225万)/2板,0.0,10.0,0.87,10.0,22.98,🟢 Safe,-,-,,18.64,,0,0,0,603938
sz001208,华菱线缆,🐉龙虎榜/💰机构(1035万)/💰拉萨天团(8443万)/💰北向(4548万)/🏃拉萨天团(7801万)/🏃北向(8757万)/🏃机构(6381万)/★人气/首板/👀焚诀预期/炸板,0.0,9.99,16.15,-1.63,28.41,🟢 Safe,-,-,,43.2,,0,0,0,001208
sz300629,新劲刚,首板,0.0,13.17,29.98,-1.24,26.47,🟢 Safe,-,-,,40.2,,0,0,0,300629
sz001215,千味央厨,🐉龙虎榜/💰机构/3日(6824万)/🏃机构/3日(5928万)/首板,0.0,9.99,7.02,-0.1,44.92,🟢 Safe,-,-,,12.19,,0,0,0,001215
sz300051,琏升科技,1板,0.0,8.56,13.33,-0.75,7.23,🟢 Safe,-,-,,11.57,,0,0,0,300051
sz300048,合康新能,首板,0.0,12.18,15.61,-0.64,7.0,🟢 Safe,-,-,,21.11,,0,0,0,300048
sz000678,襄阳轴承,🔥焚诀,0.0,5.8,22.99,0.2,15.87,🟢 Safe,-,-,,11.52,,0,0,0,000678
sz300244,迪安诊断,🐉龙虎榜/💰机构(5075万)/💰北向(1.4亿)/🏃北向(1.6亿)/🏃机构(4393万)/1板,0.0,5.6,9.12,0.12,18.1,🟢 Safe,-,-,,16.77,,0,0,0,300244
sh600759,洲际油气,1板,0.0,-1.85,9.34,-1.23,3.19,🟢 Safe,-,-,,10.38,,0,0,0,600759
sz300467,迅游科技,📉跌停/博弈修复,0.0,-9.64,12.57,-3.29,31.3,🟢 Safe,-,-,,13.16,,0,0,0,300467
sh600869,远东股份,🐉龙虎榜/💰赵老哥(9237万)/💰北向(1.3亿)/★人气/首板/👀焚诀预期/炸板,0.0,9.97,2.17,5.14,10.92,🟢 Safe,-,-,,39.46,,0,0,0,600869
sz300442,润泽科技,首板/👀焚诀预期/炸板,0.0,-1.27,3.79,-0.96,59.81,🟢 Safe,-,-,,18.6,,0,0,0,300442
sh603496,恒为科技,🔥焚诀/1板,0.0,5.54,10.44,0.04,29.33,🟢 Safe,-,-,,11.14,,0,0,0,603496
sh688084,晶品特装,首板,0.0,10.58,4.8,-1.18,93.44,🟢 Safe,-,-,,27.89,,0,0,0,688084
sh688809,强一股份,🐉龙虎榜/💰机构/3日(1.5亿)/💰作手新一/3日(1.6亿),0.0,-2.05,30.94,-2.76,323.0,🟢 Safe,-,-,,0.0,,0,0,0,688809
sz000534,万泽股份,首板/👀焚诀预期/炸板,0.0,3.25,4.39,-0.1,21.58,🟢 Safe,-,-,,-2.92,,0,0,0,000534
sz000987,越秀资本,1板,0.0,-0.11,2.45,-0.22,9.21,🟢 Safe,-,-,,22.96,,0,0,0,000987
sh600879,航天电子,🐉龙虎榜/💰北向/3日(7.0亿)/💰作手新一/3日(7.7亿)/💰消闲派/3日(6.9亿)/💰机构/3日(5.7亿)/★人气/2板/航天,0.0,10.0,11.91,-0.97,26.08,🟢 Safe,-,-,,62.49,,0,0,0,600879
sz000981,山子高科,★人气,0.0,3.51,18.98,-0.88,4.72,🟢 Safe,-,-,,31.48,,0,0,0,000981
sz300170,汉得信息,🔥焚诀/首板,0.0,13.35,30.71,4.1,22.67,🟢 Safe,-,-,,33.51,,0,0,0,300170
sh605588,冠石科技,🔥焚诀,0.0,4.64,9.23,0.0,55.9,🟢 Safe,-,-,,9.33,,0,0,0,605588
sh600845,宝信软件,首板,0.0,10.01,2.19,3.99,22.86,🟢 Safe,-,-,,14.19,,0,0,0,600845
sh688727,恒坤新材,🐉龙虎榜/💰机构/3日(6449万),0.0,3.13,52.85,-1.71,64.0,🟢 Safe,-,-,,26.48,,0,0,0,688727
sz001231,农心科技,🐉龙虎榜/💰拉萨天团(778万)/🏃拉萨天团(1035万),0.0,-1.36,38.49,-2.65,26.78,🟢 Safe,-,-,,23.35,,0,0,0,001231
